real_of_E,imag_of_E,magnitude_of_T
59.39545454545455,-0.9090909090909091,1.2192957595770781
59.39545454545455,-0.7575757575757576,1.177951732930128
59.39545454545455,-0.6060606060606061,1.1379851552640758
59.39545454545455,-0.45454545454545453,1.099352456904142
59.39545454545455,-0.30303030303030304,1.062011236965774
59.39545454545455,-0.15151515151515152,1.0259202513982721
59.39545454545455,0.0,0.9910393990629479
60.10242424242424,-15.0,6.886342146638535
60.10242424242424,-14.848484848484848,7.106904478188634
60.10242424242424,-14.696969696969697,7.330524614495775
60.10242424242424,-14.545454545454545,7.556426085007622
60.10242424242424,-14.393939393939394,7.78368157241685
60.10242424242424,-14.242424242424242,8.011200787862148
60.10242424242424,-14.090909090909092,8.237720998811382
60.10242424242424,-13.93939393939394,8.461801573566815
60.10242424242424,-13.787878787878787,8.681824099596277
60.10242424242424,-13.636363636363637,8.895999743397526
60.10242424242424,-13.484848484848484,9.102385493160662
60.10242424242424,-13.333333333333334,9.298910703966493
60.10242424242424,-13.181818181818182,9.4834148971474
60.10242424242424,-13.030303030303031,9.65369702100316
60.10242424242424,-12.878787878787879,9.80757536929971
60.10242424242424,-12.727272727272727,9.94295614270664
60.10242424242424,-12.575757575757576,10.057907356723303
60.10242424242424,-12.424242424242424,10.150733635647157
60.10242424242424,-12.272727272727273,10.220046605556346
60.10242424242424,-12.121212121212121,10.26482531734722
60.10242424242424,-11.969696969696969,10.284461533956634
60.10242424242424,-11.818181818181818,10.278785829147859
60.10242424242424,-11.666666666666666,10.248072153940164
60.10242424242424,-11.515151515151516,10.193020588290503
60.10242424242424,-11.363636363636363,10.114720088622104
60.10242424242424,-11.212121212121213,10.014594839428339
60.10242424242424,-11.06060606060606,9.894339061893472
60.10242424242424,-10.909090909090908,9.755845688609762
60.10242424242424,-10.757575757575758,9.60113418384947
60.10242424242424,-10.606060606060606,9.432282094610636
60.10242424242424,-10.454545454545455,9.251363852895135
60.10242424242424,-10.303030303030303,9.060399128472474
60.10242424242424,-10.151515151515152,8.861311842684959
60.10242424242424,-10.0,8.655899933871526
60.10242424242424,-9.848484848484848,8.445815188314835
60.10242424242424,-9.696969696969697,8.232551936574241
60.10242424242424,-9.545454545454545,8.017443142260499
60.10242424242424,-9.393939393939394,7.801662333719584
60.10242424242424,-9.242424242424242,7.586229894862529
60.10242424242424,-9.090909090909092,7.372022387619508
60.10242424242424,-8.93939393939394,7.159783781497897
60.10242424242424,-8.787878787878787,6.950137682435544
60.10242424242424,-8.636363636363637,6.743599861145194
60.10242424242424,-8.484848484848484,6.540590567104232
60.10242424242424,-8.333333333333334,6.341446271890949
60.10242424242424,-8.181818181818182,6.146430613248704
60.10242424242424,-8.030303030303031,5.955744410677038
60.10242424242424,-7.878787878787879,5.769534697798596
60.10242424242424,-7.7272727272727275,5.587902770233151
60.10242424242424,-7.575757575757576,5.410911284266671
60.10242424242424,-7.424242424242424,5.238590464983853
60.10242424242424,-7.2727272727272725,5.0709434959698765
60.10242424242424,-7.121212121212121,4.90795116887898
60.10242424242424,-6.96969696969697,4.74957587225858
60.10242424242424,-6.818181818181818,4.59576499668001
60.10242424242424,-6.666666666666667,4.446453828719861
60.10242424242424,-6.515151515151516,4.301568000584184
60.10242424242424,-6.363636363636363,4.161025555831733
60.10242424242424,-6.212121212121212,4.024738685187961
60.10242424242424,-6.0606060606060606,3.8926151801501874
60.10242424242424,-5.909090909090909,3.7645596461555226
60.10242424242424,-5.757575757575758,3.640474511622996
60.10242424242424,-5.606060606060606,3.5202608642401785
60.10242424242424,-5.454545454545454,3.4038191414532566
60.10242424242424,-5.303030303030303,3.291049698223754
60.10242424242424,-5.151515151515151,3.181853271704318
60.10242424242424,-5.0,3.076131359522323
60.10242424242424,-4.848484848484849,2.9737865257996505
60.10242424242424,-4.696969696969697,2.874722646837381
60.10242424242424,-4.545454545454546,2.7788451065120396
60.10242424242424,-4.393939393939394,2.6860609498267443
60.10242424242424,-4.242424242424242,2.59627900169884
60.10242424242424,-4.090909090909091,2.509409956912803
60.10242424242424,-3.9393939393939394,2.4253664461940008
60.10242424242424,-3.787878787878788,2.3440630825393285
60.10242424242424,-3.6363636363636362,2.265416491251961
60.10242424242424,-3.484848484848485,2.189345326550141
60.10242424242424,-3.3333333333333335,2.1157702771365696
60.10242424242424,-3.1818181818181817,2.044614062711479
60.10242424242424,-3.0303030303030303,1.9758014230756986
60.10242424242424,-2.878787878787879,1.9092591011898687
60.10242424242424,-2.727272727272727,1.8449158213229138
60.10242424242424,-2.5757575757575757,1.7827022632294205
60.10242424242424,-2.4242424242424243,1.7225510331351588
60.10242424242424,-2.272727272727273,1.6643966321770947
60.10242424242424,-2.121212121212121,1.6081754228342482
60.10242424242424,-1.9696969696969697,1.5538255937948553
60.10242424242424,-1.8181818181818181,1.5012871236300769
60.10242424242424,-1.6666666666666667,1.4505017435824488
60.10242424242424,-1.5151515151515151,1.40141289972595
60.10242424242424,-1.3636363636363635,1.3539657147121564
60.10242424242424,-1.2121212121212122,1.3081069492819266
60.10242424242424,-1.0606060606060606,1.2637849636930332
60.10242424242424,-0.9090909090909091,1.2209496791900913
60.10242424242424,-0.7575757575757576,1.179552539623182
60.10242424242424,-0.6060606060606061,1.1395464733049179
60.10242424242424,-0.45454545454545453,1.100885855181784
60.10242424242424,-0.30303030303030304,1.0635264693839581
60.10242424242424,-0.15151515151515152,1.0274254722079759
60.10242424242424,0.0,0.9925413555783041
60.80939393939394,-15.0,7.690575524632896
60.80939393939394,-14.848484848484848,7.9798533226689194
60.80939393939394,-14.696969696969697,8.278012572235816
60.80939393939394,-14.545454545454545,8.584456508196036
60.80939393939394,-14.393939393939394,8.898330290973032
60.80939393939394,-14.242424242424242,9.218470925209873
60.80939393939394,-14.090909090909092,9.543354217385135
60.80939393939394,-13.93939393939394,9.871041531312342
60.80939393939394,-13.787878787878787,10.199130572153438
60.80939393939394,-13.636363636363637,10.524716149617543
60.80939393939394,-13.484848484848484,10.844368661790059
60.80939393939394,-13.333333333333334,11.15413956967685
60.80939393939394,-13.181818181818182,11.449603889605953
60.80939393939394,-13.030303030303031,11.725949061268592
60.80939393939394,-12.878787878787879,11.978116774591314
60.80939393939394,-12.727272727272727,12.20099898860086
60.80939393939394,-12.575757575757576,12.38968150925844
60.80939393939394,-12.424242424242424,12.539719005592772
60.80939393939394,-12.272727272727273,12.647416078602689
60.80939393939394,-12.121212121212121,12.710082480788559
60.80939393939394,-11.969696969696969,12.726229303082652
60.80939393939394,-11.818181818181818,12.69567835751717
60.80939393939394,-11.666666666666666,12.61956868503843
60.80939393939394,-11.515151515151516,12.50025966623305
60.80939393939394,-11.363636363636363,12.341145828155286
60.80939393939394,-11.212121212121213,12.146410332330031
60.80939393939394,-11.06060606060606,11.920749825055662
60.80939393939394,-10.909090909090908,11.669102380839698
60.80939393939394,-10.757575757575758,11.396404074267846
60.80939393939394,-10.606060606060606,11.107390710631693
60.80939393939394,-10.454545454545455,10.806451922691414
60.80939393939394,-10.303030303030303,10.497537034856315
60.80939393939394,-10.151515151515152,10.18410671484151
60.80939393939394,-10.0,9.869121563477453
60.80939393939394,-9.848484848484848,9.555057997401013
60.80939393939394,-9.696969696969697,9.243942405471508
60.80939393939394,-9.545454545454545,8.937395972108284
60.80939393939394,-9.393939393939394,8.636684259641338
60.80939393939394,-9.242424242424242,8.342767296772625
60.80939393939394,-9.090909090909092,8.056347351325625
60.80939393939394,-8.93939393939394,7.777912703248526
60.80939393939394,-8.787878787878787,7.507776578446536
60.80939393939394,-8.636363636363637,7.246110992118545
60.80939393939394,-8.484848484848484,6.992975632363075
60.80939393939394,-8.333333333333334,6.748342141875479
60.80939393939394,-8.181818181818182,6.512114272222523
60.80939393939394,-8.030303030303031,6.284144427374709
60.80939393939394,-7.878787878787879,6.064247108053485
60.80939393939394,-7.7272727272727275,5.852209735561241
60.80939393939394,-7.575757575757576,5.64780128653847
60.80939393939394,-7.424242424242424,5.450779117364047
60.80939393939394,-7.2727272727272725,5.260894304171767
60.80939393939394,-7.121212121212121,5.077895774878565
60.80939393939394,-6.96969696969697,4.901533464829634
60.80939393939394,-6.818181818181818,4.731560688304568
60.80939393939394,-6.666666666666667,4.567735884213493
60.80939393939394,-6.515151515151516,4.4098238655299875
60.80939393939394,-6.363636363636363,4.257596677856714
60.80939393939394,-6.212121212121212,4.1108341524419165
60.80939393939394,-6.0606060606060606,3.9693242223907728
60.80939393939394,-5.909090909090909,3.8328630572185207
60.80939393939394,-5.757575757575758,3.7012550597891565
60.80939393939394,-5.606060606060606,3.574312760657554
60.80939393939394,-5.454545454545454,3.451856637521409
60.80939393939394,-5.303030303030303,3.333714881586459
60.80939393939394,-5.151515151515151,3.2197231278980616
60.80939393939394,-5.0,3.109724162880355
60.80939393939394,-4.848484848484849,3.003567619275354
60.80939393939394,-4.696969696969697,2.9011096662432725
60.80939393939394,-4.545454545454546,2.8022127004538535
60.80939393939394,-4.393939393939394,2.706745042470084
60.80939393939394,-4.242424242424242,2.614580641521579
60.80939393939394,-4.090909090909091,2.525598790821185
60.80939393939394,-3.9393939393939394,2.4396838548440987
60.80939393939394,-3.787878787878788,2.3567250094209626
60.80939393939394,-3.6363636363636362,2.2766159950624987
60.80939393939394,-3.484848484848485,2.199254883604942
60.80939393939394,-3.3333333333333335,2.12454385802161
60.80939393939394,-3.1818181818181817,2.0523890050683082
60.80939393939394,-3.0303030303030303,1.9827001203048524
60.80939393939394,-2.878787878787879,1.9153905249502865
60.80939393939394,-2.727272727272727,1.8503768939764342
60.80939393939394,-2.5757575757575757,1.7875790948156836
60.80939393939394,-2.4242424242424243,1.7269200360487151
60.80939393939394,-2.272727272727273,1.6683255254415557
60.80939393939394,-2.121212121212121,1.6117241367151969
60.80939393939394,-1.9696969696969697,1.5570470844521238
60.80939393939394,-1.8181818181818181,1.5042281065702827
60.80939393939394,-1.6666666666666667,1.453203353824364
60.80939393939394,-1.5151515151515151,1.4039112858255633
60.80939393939394,-1.3636363636363635,1.3562925731030209
60.80939393939394,-1.2121212121212122,1.310290004762265
60.80939393939394,-1.0606060606060606,1.2658484013274771
60.80939393939394,-0.9090909090909091,1.2229145323849797
60.80939393939394,-0.7575757575757576,1.1814370386745674
60.80939393939394,-0.6060606060606061,1.1413663583030809
60.80939393939394,-0.45454545454545453,1.102654656780788
60.80939393939394,-0.30303030303030304,1.0652557606056197
60.80939393939394,-0.15151515151515152,1.0291250941431294
60.80939393939394,0.0,0.9942196195711842
61.516363636363636,-15.0,8.615166439999351
61.516363636363636,-14.848484848484848,9.001975116963461
61.516363636363636,-14.696969696969697,9.409639589278962
61.516363636363636,-14.545454545454545,9.838852494019056
61.516363636363636,-14.393939393939394,10.290054442675283
61.516363636363636,-14.242424242424242,10.763313365653344
61.516363636363636,-14.090909090909092,11.258167952320829
61.516363636363636,-13.93939393939394,11.7734295682563
61.516363636363636,-13.787878787878787,12.306939460497638
61.516363636363636,-13.636363636363637,12.855283444786698
61.516363636363636,-13.484848484848484,13.413476062192279
61.516363636363636,-13.333333333333334,13.974641792757971
61.516363636363636,-13.181818181818182,14.529742818014453
61.516363636363636,-13.030303030303031,15.067429107681782
61.516363636363636,-12.878787878787879,15.574110861173134
61.516363636363636,-12.727272727272727,16.034363047011396
61.516363636363636,-12.575757575757576,16.4317493831605
61.516363636363636,-12.424242424242424,16.750082633843018
61.516363636363636,-12.272727272727273,16.975018437177553
61.516363636363636,-12.121212121212121,17.095738909505172
61.516363636363636,-11.969696969696969,17.106378503374742
61.516363636363636,-11.818181818181818,17.006843401659015
61.516363636363636,-11.666666666666666,16.8028059351931
61.516363636363636,-11.515151515151516,16.50487770031774
61.516363636363636,-11.363636363636363,16.1271851366528
61.516363636363636,-11.212121212121213,15.685696708391616
61.516363636363636,-11.06060606060606,15.196645260666157
61.516363636363636,-10.909090909090908,14.675283704532125
61.516363636363636,-10.757575757575758,14.135072384516297
61.516363636363636,-10.606060606060606,13.587279356137058
61.516363636363636,-10.454545454545455,13.040906666863915
61.516363636363636,-10.303030303030303,12.502834661329281
61.516363636363636,-10.151515151515152,11.978086349299758
61.516363636363636,-10.0,11.470137789940075
61.516363636363636,-9.848484848484848,10.981226149699376
61.516363636363636,-9.696969696969697,10.512628443190854
61.516363636363636,-9.545454545454545,10.064899157488918
61.516363636363636,-9.393939393939394,9.638064502265992
61.516363636363636,-9.242424242424242,9.231776286443841
61.516363636363636,-9.090909090909092,8.845430810599641
61.516363636363636,-8.93939393939394,8.478258820105289
61.516363636363636,-8.787878787878787,8.129392283903549
61.516363636363636,-8.636363636363637,7.797913054811453
61.516363636363636,-8.484848484848484,7.482887624844992
61.516363636363636,-8.333333333333334,7.183391369664247
61.516363636363636,-8.181818181818182,6.898524951375132
61.516363636363636,-8.030303030303031,6.627424942047165
61.516363636363636,-7.878787878787879,6.3692702399155685
61.516363636363636,-7.7272727272727275,6.123285463480691
61.516363636363636,-7.575757575757576,5.888742208952257
61.516363636363636,-7.424242424242424,5.664958827108748
61.516363636363636,-7.2727272727272725,5.451299201836709
61.516363636363636,-7.121212121212121,5.24717088193903
61.516363636363636,-6.96969696969697,5.052022820171554
61.516363636363636,-6.818181818181818,4.865342900941726
